country,coub,fborn,edu_lfs,edu_cen,lfs_lfs,field_edu,number,reg_oecd,reg_regions
"CAN","TWN",1,3,4,2,8,15,0,"ASIA"
"AUS","TWN",1,3,4,1,3,9,0,"ASIA"
"CAN","TWN",1,3,4,3,3,10,0,"ASIA"
"CAN","TWN",1,3,4,2,2,10,0,"ASIA"
"MEX","TWN",1,3,3,1,6,3,0,"ASIA"
"CAN","TWN",1,3,4,2,7,15,0,"ASIA"
"NOR","TWN",1,3,3,1,4,9,0,"ASIA"
"SWE","TWN",1,3,3,1,5,10,0,"ASIA"
"NZL","TWN",1,3,3,3,3,159,0,"ASIA"
"NZL","TWN",1,3,3,1,2,24,0,"ASIA"
"HUN","TWN",1,3,34,3,4,1,0,"ASIA"
"CAN","TWN",1,3,3,2,9,100,0,"ASIA"
"AUS","TWN",1,3,3,3,6,347,0,"ASIA"
"IRL","TWN",1,3,3,3,3,3,0,"ASIA"
"AUT","TWN",1,3,34,3,4,21,0,"ASIA"
"NZL","TWN",1,3,4,2,5,6,0,"ASIA"
"CAN","TWN",1,3,3,3,4,6145,0,"ASIA"
"IRL","TWN",1,3,3,1,6,6,0,"ASIA"
"AUT","TWN",1,3,34,2,6,2,0,"ASIA"
"SWE","TWN",1,3,3,3,3,15,0,"ASIA"
"NZL","TWN",1,3,3,2,8,12,0,"ASIA"
"SWE","TWN",1,3,3,3,6,10,0,"ASIA"
"NOR","TWN",1,3,3,2,4,1,0,"ASIA"
"MEX","TWN",1,3,4,1,99,1,0,"ASIA"
"IRL","TWN",1,3,3,3,9,3,0,"ASIA"
"IRL","TWN",1,3,3,1,1,3,0,"ASIA"
"AUT","TWN",1,3,34,2,8,1,0,"ASIA"
"NZL","TWN",1,3,3,1,4,186,0,"ASIA"
"GRC","TWN",1,3,3,1,3,2,0,"ASIA"
"MEX","TWN",1,3,3,1,99,5,0,"ASIA"
"AUT","TWN",1,3,34,1,4,43,0,"ASIA"
"NOR","TWN",1,3,3,3,8,1,0,"ASIA"
"GRC","TWN",1,3,3,3,3,3,0,"ASIA"
"CAN","TWN",1,3,3,2,8,140,0,"ASIA"
"IRL","TWN",1,3,3,1,3,3,0,"ASIA"
"NZL","TWN",1,3,3,3,99,105,0,"ASIA"
"GRC","TWN",1,3,3,2,4,1,0,"ASIA"
"AUS","TWN",1,3,3,2,99,13,0,"ASIA"
"AUS","TWN",1,3,3,1,6,492,0,"ASIA"
"CAN","TWN",1,3,4,3,2,10,0,"ASIA"
"AUS","TWN",1,3,4,1,8,15,0,"ASIA"
"NZL","TWN",1,3,3,3,7,9,0,"ASIA"
"AUT","TWN",1,3,34,1,9,5,0,"ASIA"
"AUS","TWN",1,3,3,2,9,8,0,"ASIA"
"NZL","TWN",1,3,3,1,9,15,0,"ASIA"
"GRC","TWN",1,3,3,1,5,3,0,"ASIA"
"AUT","TWN",1,3,34,1,7,1,0,"ASIA"
"NZL","TWN",1,3,3,1,7,9,0,"ASIA"
"AUT","TWN",1,3,34,3,99,15,0,"ASIA"
"DNK","TWN",1,3,4,1,5,1,0,"ASIA"
"CAN","TWN",1,3,3,3,8,1220,0,"ASIA"
"NZL","TWN",1,3,3,3,4,285,0,"ASIA"
"DNK","TWN",1,3,3,1,2,2,0,"ASIA"
"GRC","TWN",1,3,4,1,6,1,0,"ASIA"
"NZL","TWN",1,3,3,3,5,132,0,"ASIA"
"SWE","TWN",1,3,3,1,99,5,0,"ASIA"
"NZL","TWN",1,3,4,1,4,54,0,"ASIA"
"IRL","TWN",1,3,3,3,1,3,0,"ASIA"
"AUT","TWN",1,3,34,3,7,1,0,"ASIA"
"MEX","TWN",1,3,3,3,4,3,0,"ASIA"
"NZL","TWN",1,3,4,3,7,6,0,"ASIA"
"NZL","TWN",1,3,3,3,6,99,0,"ASIA"
"NOR","TWN",1,3,3,3,5,2,0,"ASIA"
"AUS","TWN",1,3,3,2,5,89,0,"ASIA"
"CAN","TWN",1,3,3,1,9,510,0,"ASIA"
"MEX","TWN",1,3,3,1,3,4,0,"ASIA"
"AUS","TWN",1,3,4,1,4,5,0,"ASIA"
"NZL","TWN",1,3,4,1,5,63,0,"ASIA"
"AUS","TWN",1,3,3,3,4,1203,0,"ASIA"
"DNK","TWN",1,3,3,1,3,6,0,"ASIA"
"DNK","TWN",1,3,3,1,5,3,0,"ASIA"
"NOR","TWN",1,3,3,3,4,3,0,"ASIA"
"AUT","TWN",1,3,34,1,99,28,0,"ASIA"
"SWE","TWN",1,3,4,3,5,5,0,"ASIA"
"CAN","TWN",1,3,4,3,4,35,0,"ASIA"
"CZE","TWN",1,3,3,1,2,2,0,"ASIA"
"NZL","TWN",1,3,4,1,7,3,0,"ASIA"
"NZL","TWN",1,3,4,2,6,9,0,"ASIA"
"MEX","TWN",1,3,4,3,4,1,0,"ASIA"
"AUS","TWN",1,3,4,1,5,22,0,"ASIA"
"CAN","TWN",1,3,3,3,3,2135,0,"ASIA"
"NZL","TWN",1,3,3,3,8,102,0,"ASIA"
"AUS","TWN",1,3,3,2,6,75,0,"ASIA"
"AUS","TWN",1,3,3,2,2,14,0,"ASIA"
"AUS","TWN",1,3,3,2,4,170,0,"ASIA"
"CZE","TWN",1,3,3,3,2,1,0,"ASIA"
"NOR","TWN",1,3,3,1,8,9,0,"ASIA"
"NZL","TWN",1,3,3,1,5,105,0,"ASIA"
"AUT","TWN",1,3,34,1,6,15,0,"ASIA"
"CAN","TWN",1,3,3,3,7,225,0,"ASIA"
"CAN","TWN",1,3,3,3,2,660,0,"ASIA"
"CAN","TWN",1,3,3,1,7,180,0,"ASIA"
"CAN","TWN",1,3,3,3,6,2045,0,"ASIA"
"AUT","TWN",1,3,34,1,2,10,0,"ASIA"
"NZL","TWN",1,3,4,1,99,15,0,"ASIA"
"NZL","TWN",1,3,4,3,5,51,0,"ASIA"
"IRL","TWN",1,3,3,1,9,3,0,"ASIA"
"CAN","TWN",1,3,3,2,3,245,0,"ASIA"
"CAN","TWN",1,3,3,3,5,1665,0,"ASIA"
"GRC","TWN",1,3,3,1,99,2,0,"ASIA"
"NOR","TWN",1,3,3,3,3,5,0,"ASIA"
"AUS","TWN",1,3,3,1,5,476,0,"ASIA"
"NOR","TWN",1,3,3,3,2,3,0,"ASIA"
"AUT","TWN",1,3,34,3,9,7,0,"ASIA"
"AUT","TWN",1,3,34,2,7,1,0,"ASIA"
"CAN","TWN",1,3,4,1,6,155,0,"ASIA"
"AUT","TWN",1,3,34,2,4,8,0,"ASIA"
"AUS","TWN",1,3,3,1,9,46,0,"ASIA"
"IRL","TWN",1,3,3,3,4,3,0,"ASIA"
"AUT","TWN",1,3,34,2,3,10,0,"ASIA"
"CZE","TWN",1,3,3,3,99,2,0,"ASIA"
"MEX","TWN",1,3,3,1,1,1,0,"ASIA"
"GRC","TWN",1,3,3,3,9,1,0,"ASIA"
"AUT","TWN",1,3,34,3,3,48,0,"ASIA"
"NZL","TWN",1,3,3,2,3,24,0,"ASIA"
"CAN","TWN",1,3,4,1,4,75,0,"ASIA"
"NZL","TWN",1,3,3,2,99,12,0,"ASIA"
"AUT","TWN",1,3,34,2,2,1,0,"ASIA"
"CAN","TWN",1,3,3,3,9,490,0,"ASIA"
"NZL","TWN",1,3,4,1,6,27,0,"ASIA"
"AUS","TWN",1,3,3,1,8,428,0,"ASIA"
"SWE","TWN",1,3,3,1,4,15,0,"ASIA"
"NZL","TWN",1,3,3,1,3,93,0,"ASIA"
"AUS","TWN",1,3,3,3,7,25,0,"ASIA"
"DNK","TWN",1,3,3,1,7,3,0,"ASIA"
"NOR","TWN",1,3,3,1,1,4,0,"ASIA"
"CAN","TWN",1,3,3,1,8,1405,0,"ASIA"
"CAN","TWN",1,3,3,2,1,20,0,"ASIA"
"CZE","TWN",1,3,3,1,8,1,0,"ASIA"
"NZL","TWN",1,3,3,1,99,51,0,"ASIA"
"CZE","TWN",1,3,3,3,3,2,0,"ASIA"
"NZL","TWN",1,3,4,2,99,3,0,"ASIA"
"SWE","TWN",1,3,4,3,99,5,0,"ASIA"
"AUT","TWN",1,3,34,2,9,1,0,"ASIA"
"CAN","TWN",1,3,4,1,8,65,0,"ASIA"
"CAN","TWN",1,3,4,2,5,20,0,"ASIA"
"SWE","TWN",1,3,3,3,5,5,0,"ASIA"
"CAN","TWN",1,3,4,3,6,85,0,"ASIA"
"CAN","TWN",1,3,4,3,7,15,0,"ASIA"
"AUT","TWN",1,3,34,1,8,19,0,"ASIA"
"SWE","TWN",1,3,3,1,9,5,0,"ASIA"
"CAN","TWN",1,3,3,2,6,380,0,"ASIA"
"SWE","TWN",1,3,4,1,8,5,0,"ASIA"
"CAN","TWN",1,3,3,1,6,2895,0,"ASIA"
"AUT","TWN",1,3,34,3,5,6,0,"ASIA"
"AUS","TWN",1,3,3,1,99,90,0,"ASIA"
"DNK","TWN",1,3,3,1,1,4,0,"ASIA"
"DNK","TWN",1,3,3,3,7,5,0,"ASIA"
"NOR","TWN",1,3,3,1,5,4,0,"ASIA"
"NZL","TWN",1,3,4,3,4,60,0,"ASIA"
"NZL","TWN",1,3,4,1,3,15,0,"ASIA"
"NZL","TWN",1,3,4,3,2,15,0,"ASIA"
"AUT","TWN",1,3,34,2,99,2,0,"ASIA"
"NOR","TWN",1,3,3,1,3,3,0,"ASIA"
"CAN","TWN",1,3,3,1,3,1860,0,"ASIA"
"SWE","TWN",1,3,4,1,4,5,0,"ASIA"
"DNK","TWN",1,3,3,3,3,4,0,"ASIA"
"IRL","TWN",1,3,3,3,5,6,0,"ASIA"
"NOR","TWN",1,3,3,1,2,1,0,"ASIA"
"MEX","TWN",1,3,4,1,4,1,0,"ASIA"
"NOR","TWN",1,3,3,2,2,1,0,"ASIA"
"IRL","TWN",1,3,3,1,99,3,0,"ASIA"
"SWE","TWN",1,3,3,3,9,5,0,"ASIA"
"SWE","TWN",1,3,3,3,99,5,0,"ASIA"
"GRC","TWN",1,3,3,3,99,2,0,"ASIA"
"AUS","TWN",1,3,4,3,6,4,0,"ASIA"
"NOR","TWN",1,3,3,1,6,2,0,"ASIA"
"NZL","TWN",1,3,4,2,3,3,0,"ASIA"
"MEX","TWN",1,3,3,3,99,5,0,"ASIA"
"CZE","TWN",1,3,3,3,4,1,0,"ASIA"
"NZL","TWN",1,3,3,1,6,90,0,"ASIA"
"AUT","TWN",1,3,34,1,3,105,0,"ASIA"
"CZE","TWN",1,3,3,1,99,3,0,"ASIA"
"SWE","TWN",1,3,4,1,7,5,0,"ASIA"
"AUS","TWN",1,3,3,3,2,131,0,"ASIA"
"CAN","TWN",1,3,3,1,1,30,0,"ASIA"
"AUT","TWN",1,3,34,3,6,9,0,"ASIA"
"SWE","TWN",1,3,3,2,99,5,0,"ASIA"
"NZL","TWN",1,3,4,2,8,3,0,"ASIA"
"MEX","TWN",1,3,3,1,2,1,0,"ASIA"
"AUS","TWN",1,3,3,2,3,85,0,"ASIA"
"HUN","TWN",1,3,34,1,4,4,0,"ASIA"
"MEX","TWN",1,3,3,1,4,13,0,"ASIA"
"AUS","TWN",1,3,3,3,99,111,0,"ASIA"
"AUT","TWN",1,3,34,3,8,5,0,"ASIA"
"CAN","TWN",1,3,3,1,5,2355,0,"ASIA"
"SWE","TWN",1,3,3,3,4,35,0,"ASIA"
"CAN","TWN",1,3,4,2,4,10,0,"ASIA"
"NZL","TWN",1,3,3,2,2,3,0,"ASIA"
"CAN","TZA",1,3,3,1,7,90,0,"AFRI"
"GRC","TZA",1,3,3,1,99,3,0,"AFRI"
"FIN","TZA",1,3,3,2,8,2,0,"AFRI"
"GRC","TZA",1,3,3,3,4,9,0,"AFRI"
"NOR","TZA",1,3,3,1,2,10,0,"AFRI"
"DNK","TZA",1,3,3,1,1,17,0,"AFRI"
"NOR","TZA",1,3,3,1,99,1,0,"AFRI"
"FIN","TZA",1,3,3,1,8,5,0,"AFRI"
"CAN","TZA",1,3,3,3,2,100,0,"AFRI"
"GRC","TZA",1,3,3,1,4,34,0,"AFRI"
"NZL","TZA",1,3,4,3,4,3,0,"AFRI"
"CAN","TZA",1,3,4,1,4,15,0,"AFRI"
"AUS","TZA",1,3,3,1,7,21,0,"AFRI"
"SWE","TZA",1,3,3,1,5,10,0,"AFRI"
"GRC","TZA",1,3,3,2,6,1,0,"AFRI"
"FIN","TZA",1,3,3,1,3,3,0,"AFRI"
"GRC","TZA",1,3,3,1,3,7,0,"AFRI"
"SWE","TZA",1,3,3,3,8,15,0,"AFRI"
"NOR","TZA",1,3,3,3,8,6,0,"AFRI"
"NZL","TZA",1,3,3,1,6,12,0,"AFRI"
"AUS","TZA",1,3,4,1,3,6,0,"AFRI"
"NOR","TZA",1,3,3,2,5,1,0,"AFRI"
"GRC","TZA",1,3,3,3,9,1,0,"AFRI"
"IRL","TZA",1,3,3,3,8,6,0,"AFRI"
"CAN","TZA",1,3,4,1,5,25,0,"AFRI"
"DNK","TZA",1,3,3,2,3,2,0,"AFRI"
"DNK","TZA",1,3,4,3,4,1,0,"AFRI"
"CAN","TZA",1,3,3,1,3,230,0,"AFRI"
"CAN","TZA",1,3,3,1,2,450,0,"AFRI"
"NOR","TZA",1,3,4,1,7,1,0,"AFRI"
"AUS","TZA",1,3,3,1,4,170,0,"AFRI"
"FIN","TZA",1,3,3,1,9,1,0,"AFRI"
"FIN","TZA",1,3,3,1,5,2,0,"AFRI"
"AUS","TZA",1,3,3,3,7,5,0,"AFRI"
"CAN","TZA",1,3,3,3,3,65,0,"AFRI"
"HUN","TZA",1,3,34,2,99,1,0,"AFRI"
"CAN","TZA",1,3,3,3,7,10,0,"AFRI"
"CAN","TZA",1,3,3,2,6,45,0,"AFRI"
"AUS","TZA",1,3,3,3,3,23,0,"AFRI"
"SWE","TZA",1,3,3,2,8,5,0,"AFRI"
"SWE","TZA",1,3,4,3,5,5,0,"AFRI"
"DNK","TZA",1,3,3,1,4,9,0,"AFRI"
"DNK","TZA",1,3,3,3,3,7,0,"AFRI"
"AUS","TZA",1,3,3,2,4,19,0,"AFRI"
"FIN","TZA",1,3,3,3,4,2,0,"AFRI"
"AUS","TZA",1,3,3,1,5,86,0,"AFRI"
"SWE","TZA",1,3,4,3,8,5,0,"AFRI"
"NOR","TZA",1,3,3,1,7,2,0,"AFRI"
"IRL","TZA",1,3,3,3,3,6,0,"AFRI"
"CZE","TZA",1,3,3,1,99,1,0,"AFRI"
"FIN","TZA",1,3,3,3,8,2,0,"AFRI"
"CAN","TZA",1,3,3,3,5,140,0,"AFRI"
"CZE","TZA",1,3,3,1,6,5,0,"AFRI"
"GRC","TZA",1,3,3,1,6,7,0,"AFRI"
"NOR","TZA",1,3,3,3,9,3,0,"AFRI"
"FIN","TZA",1,3,3,1,6,3,0,"AFRI"
"IRL","TZA",1,3,3,3,1,9,0,"AFRI"
"NZL","TZA",1,3,3,1,4,21,0,"AFRI"
"IRL","TZA",1,3,3,1,99,9,0,"AFRI"
"AUS","TZA",1,3,4,1,5,11,0,"AFRI"
"SWE","TZA",1,3,3,1,99,10,0,"AFRI"
"SWE","TZA",1,3,4,1,5,5,0,"AFRI"
"NZL","TZA",1,3,4,1,2,3,0,"AFRI"
"NZL","TZA",1,3,4,1,99,3,0,"AFRI"
"CAN","TZA",1,3,3,1,4,3150,0,"AFRI"
"CZE","TZA",1,3,3,1,3,1,0,"AFRI"
"IRL","TZA",1,3,3,3,5,3,0,"AFRI"
"NZL","TZA",1,3,4,1,5,6,0,"AFRI"
"DNK","TZA",1,3,3,1,5,37,0,"AFRI"
"IRL","TZA",1,3,3,1,4,3,0,"AFRI"
"AUS","TZA",1,3,3,3,6,25,0,"AFRI"
"SWE","TZA",1,3,3,2,4,10,0,"AFRI"
"SWE","TZA",1,3,3,1,8,25,0,"AFRI"
"SWE","TZA",1,3,3,3,6,10,0,"AFRI"
"GRC","TZA",1,3,3,2,4,2,0,"AFRI"
"HUN","TZA",1,3,34,3,4,1,0,"AFRI"
"NZL","TZA",1,3,4,1,8,6,0,"AFRI"
"NZL","TZA",1,3,3,1,2,15,0,"AFRI"
"NOR","TZA",1,3,3,1,3,16,0,"AFRI"
"DNK","TZA",1,3,3,3,6,1,0,"AFRI"
"SWE","TZA",1,3,4,3,7,5,0,"AFRI"
"CZE","TZA",1,3,3,1,8,1,0,"AFRI"
"HUN","TZA",1,3,34,1,6,3,0,"AFRI"
"GRC","TZA",1,3,3,1,2,2,0,"AFRI"
"FIN","TZA",1,3,3,3,2,1,0,"AFRI"
"GRC","TZA",1,3,4,2,6,1,0,"AFRI"
"SWE","TZA",1,3,3,1,7,5,0,"AFRI"
"CAN","TZA",1,3,3,2,4,120,0,"AFRI"
"GRC","TZA",1,3,3,1,9,2,0,"AFRI"
"GRC","TZA",1,3,3,2,5,1,0,"AFRI"
"AUS","TZA",1,3,3,1,8,128,0,"AFRI"
"AUS","TZA",1,3,3,3,5,13,0,"AFRI"
"AUS","TZA",1,3,3,2,6,10,0,"AFRI"
"NZL","TZA",1,3,3,1,3,3,0,"AFRI"
"MEX","TZA",1,3,3,1,6,6,0,"AFRI"
"SWE","TZA",1,3,3,1,4,40,0,"AFRI"
"AUS","TZA",1,3,3,3,8,20,0,"AFRI"
"NOR","TZA",1,3,3,3,7,2,0,"AFRI"
"DNK","TZA",1,3,3,3,5,2,0,"AFRI"
"FIN","TZA",1,3,3,1,4,4,0,"AFRI"
"CAN","TZA",1,3,3,1,1,10,0,"AFRI"
"NOR","TZA",1,3,3,1,8,13,0,"AFRI"
"FIN","TZA",1,3,3,3,99,1,0,"AFRI"
"CAN","TZA",1,3,4,1,8,30,0,"AFRI"
"NZL","TZA",1,3,4,1,4,9,0,"AFRI"
"AUS","TZA",1,3,3,1,2,78,0,"AFRI"
"IRL","TZA",1,3,3,1,5,6,0,"AFRI"
"HUN","TZA",1,3,34,1,8,4,0,"AFRI"
"NOR","TZA",1,3,3,3,4,14,0,"AFRI"
"IRL","TZA",1,3,4,1,7,3,0,"AFRI"
"IRL","TZA",1,3,4,1,5,3,0,"AFRI"
"IRL","TZA",1,3,3,3,4,6,0,"AFRI"
"CAN","TZA",1,3,3,1,8,1160,0,"AFRI"
"IRL","TZA",1,3,3,1,8,9,0,"AFRI"
"IRL","TZA",1,3,3,1,6,3,0,"AFRI"
"DNK","TZA",1,3,4,1,7,1,0,"AFRI"
"GRC","TZA",1,3,3,3,99,7,0,"AFRI"
"SWE","TZA",1,3,3,1,2,10,0,"AFRI"
"NOR","TZA",1,3,3,1,6,10,0,"AFRI"
"CAN","TZA",1,3,3,1,9,235,0,"AFRI"
"SWE","TZA",1,3,4,1,6,5,0,"AFRI"
"DNK","TZA",1,3,3,2,2,2,0,"AFRI"
"IRL","TZA",1,3,3,1,1,6,0,"AFRI"
"GRC","TZA",1,3,3,3,3,11,0,"AFRI"
"CAN","TZA",1,3,3,1,6,1070,0,"AFRI"
"AUS","TZA",1,3,3,1,3,76,0,"AFRI"
"CAN","TZA",1,3,3,3,8,155,0,"AFRI"
"SWE","TZA",1,3,3,3,99,10,0,"AFRI"
"FIN","TZA",1,3,3,3,6,2,0,"AFRI"
"FIN","TZA",1,3,4,3,6,2,0,"AFRI"
"SWE","TZA",1,3,4,1,99,5,0,"AFRI"
"CAN","TZA",1,3,3,3,9,30,0,"AFRI"
"CAN","TZA",1,3,3,1,5,1130,0,"AFRI"
"SWE","TZA",1,3,3,1,6,25,0,"AFRI"
"DNK","TZA",1,3,3,1,2,20,0,"AFRI"
"CAN","TZA",1,3,3,2,2,10,0,"AFRI"
"DNK","TZA",1,3,3,3,2,4,0,"AFRI"
"NOR","TZA",1,3,4,1,6,2,0,"AFRI"
"NOR","TZA",1,3,4,1,3,1,0,"AFRI"
"NOR","TZA",1,3,4,3,8,2,0,"AFRI"
"NOR","TZA",1,3,3,2,4,2,0,"AFRI"
"SWE","TZA",1,3,4,3,4,5,0,"AFRI"
"CZE","TZA",1,3,3,3,3,2,0,"AFRI"
"CZE","TZA",1,3,3,1,5,1,0,"AFRI"
"CAN","TZA",1,3,3,2,8,25,0,"AFRI"
"IRL","TZA",1,3,3,3,99,3,0,"AFRI"
"CAN","TZA",1,3,3,3,4,565,0,"AFRI"
"NZL","TZA",1,3,3,1,7,6,0,"AFRI"
"NOR","TZA",1,3,3,1,9,6,0,"AFRI"
"CAN","TZA",1,3,4,3,8,10,0,"AFRI"
"NZL","TZA",1,3,3,1,9,6,0,"AFRI"
"NOR","TZA",1,3,3,1,5,8,0,"AFRI"
"NOR","TZA",1,3,3,3,5,7,0,"AFRI"
"NZL","TZA",1,3,3,2,5,3,0,"AFRI"
"NOR","TZA",1,3,3,3,3,9,0,"AFRI"
"NOR","TZA",1,3,3,2,1,1,0,"AFRI"
"IRL","TZA",1,3,3,1,9,3,0,"AFRI"
"SWE","TZA",1,3,3,1,3,15,0,"AFRI"
"AUS","TZA",1,3,4,1,8,11,0,"AFRI"
"CAN","TZA",1,3,4,1,6,15,0,"AFRI"
"SWE","TZA",1,3,3,3,5,10,0,"AFRI"
"NOR","TZA",1,3,4,3,6,1,0,"AFRI"
"SWE","TZA",1,3,4,3,3,5,0,"AFRI"
"AUS","TZA",1,3,3,2,5,7,0,"AFRI"
"SWE","TZA",1,3,3,1,9,5,0,"AFRI"
"NOR","TZA",1,3,4,1,9,1,0,"AFRI"
"AUS","TZA",1,3,3,3,2,21,0,"AFRI"
"AUS","TZA",1,3,3,1,9,18,0,"AFRI"
"IRL","TZA",1,3,4,1,1,3,0,"AFRI"
"NZL","TZA",1,3,4,1,3,3,0,"AFRI"
"HUN","TZA",1,3,34,1,5,1,0,"AFRI"
"NOR","TZA",1,3,3,1,1,3,0,"AFRI"
"GRC","TZA",1,3,3,1,5,4,0,"AFRI"
"AUS","TZA",1,3,3,3,4,17,0,"AFRI"
"DNK","TZA",1,3,4,1,4,1,0,"AFRI"
"AUS","TZA",1,3,3,1,99,7,0,"AFRI"
"CZE","TZA",1,3,3,1,4,3,0,"AFRI"
"DNK","TZA",1,3,3,1,7,38,0,"AFRI"
"NOR","TZA",1,3,3,3,2,4,0,"AFRI"
"SVK","TZA",1,3,3,2,99,1,0,"AFRI"
"FIN","TZA",1,3,3,2,4,2,0,"AFRI"
"NOR","TZA",1,3,3,3,1,2,0,"AFRI"
"FIN","TZA",1,3,3,3,5,4,0,"AFRI"
"NOR","TZA",1,3,4,1,99,1,0,"AFRI"
"DNK","TZA",1,3,3,3,8,1,0,"AFRI"
"NZL","TZA",1,3,3,3,4,3,0,"AFRI"
"NZL","TZA",1,3,3,3,2,3,0,"AFRI"
"DNK","TZA",1,3,3,3,7,4,0,"AFRI"
"NOR","TZA",1,3,3,1,4,29,0,"AFRI"
"GRC","TZA",1,3,3,3,6,4,0,"AFRI"
"DNK","TZA",1,3,3,2,5,2,0,"AFRI"
"GRC","TZA",1,3,4,1,4,1,0,"AFRI"
"NZL","TZA",1,3,3,1,99,9,0,"AFRI"
"GRC","TZA",1,3,3,3,5,1,0,"AFRI"
"IRL","TZA",1,3,3,3,9,3,0,"AFRI"
"DNK","TZA",1,3,3,1,8,10,0,"AFRI"
"AUS","TZA",1,3,3,3,9,4,0,"AFRI"
"NZL","TZA",1,3,3,1,8,15,0,"AFRI"
"GRC","TZA",1,3,3,1,8,6,0,"AFRI"
"SWE","TZA",1,3,4,3,6,5,0,"AFRI"
"AUS","TZA",1,3,3,1,6,91,0,"AFRI"
"DNK","TZA",1,3,3,1,3,28,0,"AFRI"
"FIN","TZA",1,3,3,3,3,1,0,"AFRI"
"CZE","TZA",1,3,4,1,4,1,0,"AFRI"
"NZL","TZA",1,3,3,1,5,6,0,"AFRI"
"SWE","TZA",1,3,3,3,4,15,0,"AFRI"
"CAN","TZA",1,3,4,3,5,10,0,"AFRI"
"CAN","TZA",1,3,3,3,6,140,0,"AFRI"
"CAN","TZA",1,3,3,2,5,40,0,"AFRI"
"NZL","TZA",1,3,3,3,8,3,0,"AFRI"
"NZL","TZA",1,3,3,3,5,3,0,"AFRI"
"FIN","TZA",1,3,3,2,6,2,0,"AFRI"
"DNK","TZA",1,3,3,1,6,4,0,"AFRI"
"HUN","TZA",1,3,34,1,4,1,0,"AFRI"
"DNK","TZA",1,3,3,2,6,1,0,"AFRI"
"FIN","TZA",1,3,3,1,2,1,0,"AFRI"
"NOR","TZA",1,3,3,3,99,1,0,"AFRI"
"GRC","UGA",1,3,3,2,6,2,0,"AFRI"
"IRL","UGA",1,3,3,3,4,3,0,"AFRI"
"NZL","UGA",1,3,3,2,5,3,0,"AFRI"
"CZE","UGA",1,3,3,1,4,1,0,"AFRI"
"GRC","UGA",1,3,3,1,5,1,0,"AFRI"
"AUS","UGA",1,3,3,1,2,43,0,"AFRI"
"SWE","UGA",1,3,3,2,5,5,0,"AFRI"
"CAN","UGA",1,3,3,1,7,60,0,"AFRI"
"NZL","UGA",1,3,3,3,4,3,0,"AFRI"
"IRL","UGA",1,3,3,1,6,3,0,"AFRI"
"AUS","UGA",1,3,3,1,3,56,0,"AFRI"
"NZL","UGA",1,3,3,3,3,3,0,"AFRI"
"SWE","UGA",1,3,4,3,2,5,0,"AFRI"
"NZL","UGA",1,3,4,3,4,3,0,"AFRI"
"GRC","UGA",1,3,3,3,4,4,0,"AFRI"
"AUS","UGA",1,3,3,1,4,149,0,"AFRI"
"DNK","UGA",1,3,3,3,4,5,0,"AFRI"
"FIN","UGA",1,3,3,1,6,1,0,"AFRI"
"FIN","UGA",1,3,3,1,8,2,0,"AFRI"
"CAN","UGA",1,3,4,1,8,30,0,"AFRI"
"NZL","UGA",1,3,4,1,4,3,0,"AFRI"
"NZL","UGA",1,3,3,3,8,3,0,"AFRI"
"NZL","UGA",1,3,3,1,9,3,0,"AFRI"
"DNK","UGA",1,3,3,1,4,6,0,"AFRI"
"DNK","UGA",1,3,3,1,7,11,0,"AFRI"
"DNK","UGA",1,3,3,2,1,1,0,"AFRI"
"AUS","UGA",1,3,3,1,6,55,0,"AFRI"
"HUN","UGA",1,3,34,1,8,1,0,"AFRI"
"DNK","UGA",1,3,3,2,3,4,0,"AFRI"
"SWE","UGA",1,3,3,1,9,5,0,"AFRI"
"AUS","UGA",1,3,4,1,4,5,0,"AFRI"
"NOR","UGA",1,3,3,3,5,6,0,"AFRI"
"IRL","UGA",1,3,3,3,7,3,0,"AFRI"
"SWE","UGA",1,3,3,1,99,30,0,"AFRI"
"GRC","UGA",1,3,3,3,3,1,0,"AFRI"
"NOR","UGA",1,3,3,1,3,5,0,"AFRI"
"DNK","UGA",1,3,3,3,1,3,0,"AFRI"
"NZL","UGA",1,3,3,3,9,3,0,"AFRI"
"CAN","UGA",1,3,4,1,3,15,0,"AFRI"
"SWE","UGA",1,3,4,1,8,5,0,"AFRI"
"DNK","UGA",1,3,3,1,1,9,0,"AFRI"
"CAN","UGA",1,3,3,3,5,85,0,"AFRI"
"CAN","UGA",1,3,3,2,3,10,0,"AFRI"
"CAN","UGA",1,3,3,3,2,85,0,"AFRI"
"GRC","UGA",1,3,3,1,9,1,0,"AFRI"
"SWE","UGA",1,3,3,3,5,10,0,"AFRI"
"SWE","UGA",1,3,4,1,7,5,0,"AFRI"
"SWE","UGA",1,3,3,3,8,15,0,"AFRI"
"SWE","UGA",1,3,3,2,6,10,0,"AFRI"
"MEX","UGA",1,3,3,1,8,1,0,"AFRI"
"CAN","UGA",1,3,3,2,5,60,0,"AFRI"
"SWE","UGA",1,3,3,1,6,55,0,"AFRI"
"NOR","UGA",1,3,3,2,4,1,0,"AFRI"
"NOR","UGA",1,3,3,3,2,2,0,"AFRI"
"HUN","UGA",1,3,34,1,9,1,0,"AFRI"
"AUS","UGA",1,3,3,1,9,12,0,"AFRI"
"HUN","UGA",1,3,34,2,5,1,0,"AFRI"
"NZL","UGA",1,3,3,1,99,3,0,"AFRI"
